pop1,pop2,k1,k2
0,1627,-1.00,2.56
0,1235,-1.00,2.00
0,1030,-1.00,4.29
0,851,-1.00,4.05
0,919,-1.00,3.40
0,1657,-1.00,3.09
0,1062,-1.00,2.15
0,936,-1.00,3.48
0,1214,-1.00,3.16
0,863,-1.00,3.03
0,1161,-1.00,2.60
0,1440,-1.00,3.51
0,978,-1.00,4.00
0,1104,-1.00,3.33
1346,0,3.84,-1.00
860,0,4.89,-1.00
0,1085,-1.00,3.05
0,1256,-1.00,4.38
0,921,-1.00,2.73
0,1030,-1.00,3.16
0,1013,-1.00,3.95
0,1479,-1.00,3.90
0,963,-1.00,4.19
0,925,-1.00,3.82
865,0,4.36,-1.00
0,1090,-1.00,5.41
0,940,-1.00,2.63
0,899,-1.00,3.19
0,1070,-1.00,3.47
0,1709,-1.00,3.54
0,1409,-1.00,3.48
0,0,-1.00,-1.00
0,917,-1.00,3.41
0,1191,-1.00,3.56
0,1338,-1.00,4.63
0,1038,-1.00,3.58
0,1367,-1.00,4.00
0,0,-1.00,-1.00
0,882,-1.00,2.85
0,850,-1.00,3.92
0,1608,-1.00,1.91
0,1166,-1.00,2.39
0,1285,-1.00,4.06
0,1183,-1.00,3.84
0,1481,-1.00,3.64
0,1272,-1.00,3.62
0,879,-1.00,3.35
0,1183,-1.00,2.65
0,878,-1.00,2.75
0,1015,-1.00,3.75
802,0,4.05,-1.00
0,0,-1.00,-1.00
1179,0,5.58,-1.00
0,960,-1.00,4.26
846,0,4.38,-1.00
0,0,-1.00,-1.00
0,905,-1.00,3.93
0,1266,-1.00,4.02
1099,0,4.61,-1.00
0,1193,-1.00,6.83
0,1214,-1.00,3.31
0,1429,-1.00,3.82
0,1427,-1.00,4.36
1375,0,4.93,-1.00
0,0,-1.00,-1.00
0,1071,-1.00,3.15
816,0,4.51,-1.00
841,0,5.35,-1.00
0,874,-1.00,3.59
0,0,-1.00,-1.00
0,977,-1.00,2.21
0,1029,-1.00,3.56
0,1279,-1.00,2.28
0,1044,-1.00,4.25
0,972,-1.00,2.99
0,1114,-1.00,4.06
0,0,-1.00,-1.00
0,1005,-1.00,3.27
0,1313,-1.00,4.30
0,1094,-1.00,4.04
0,1010,-1.00,4.32
0,939,-1.00,3.29
0,1027,-1.00,3.56
0,1009,-1.00,2.58
0,1554,-1.00,4.22
0,964,-1.00,2.95
0,920,-1.00,4.74
0,1150,-1.00,4.33
0,1492,-1.00,3.55
0,941,-1.00,3.32
0,0,-1.00,-1.00
0,953,-1.00,3.73
0,1055,-1.00,4.85
0,1370,-1.00,3.15
0,908,-1.00,3.64
0,1402,-1.00,4.26
0,0,-1.00,-1.00
0,1543,-1.00,3.75
1184,0,5.05,-1.00
0,1061,-1.00,2.69
