pop1,pop2,k1,k2
887,0,0.60,-1.00
916,0,0.56,-1.00
742,276,0.60,0.78
922,0,0.42,-1.00
0,908,-1.00,0.60
914,0,0.54,-1.00
631,309,0.77,0.68
928,0,0.56,-1.00
924,0,0.71,-1.00
116,785,0.59,0.65
915,0,0.54,-1.00
949,0,0.48,-1.00
907,0,0.57,-1.00
969,0,0.54,-1.00
311,543,0.64,0.91
941,0,0.50,-1.00
897,0,0.55,-1.00
0,996,-1.00,-0.32
204,690,1.08,0.67
4,1039,0.25,-0.30
965,0,0.58,-1.00
550,432,0.65,0.62
0,1079,-1.00,-0.41
0,932,-1.00,0.65
956,0,0.75,-1.00
913,0,0.61,-1.00
987,0,0.58,-1.00
940,0,0.59,-1.00
511,415,0.60,0.57
1002,0,0.50,-1.00
886,0,0.92,-1.00
930,0,0.71,-1.00
868,0,0.71,-1.00
915,0,0.65,-1.00
943,0,0.46,-1.00
302,615,0.84,0.79
961,0,0.52,-1.00
0,1003,-1.00,0.52
80,797,0.46,0.82
102,882,0.70,-0.38
928,0,0.48,-1.00
1015,0,0.65,-1.00
234,655,0.62,0.69
0,1040,-1.00,-0.42
0,1033,-1.00,-0.25
754,178,0.66,0.54
906,0,0.74,-1.00
706,242,0.81,0.69
909,0,0.88,-1.00
929,0,0.65,-1.00
925,0,0.64,-1.00
661,319,0.59,0.35
916,0,0.65,-1.00
883,0,0.58,-1.00
873,83,0.44,0.46
964,0,0.55,-1.00
945,0,0.69,-1.00
952,0,0.61,-1.00
525,407,0.64,0.48
970,0,0.55,-1.00
268,655,0.95,0.57
253,693,0.77,0.10
973,0,0.56,-1.00
399,568,0.49,0.65
911,0,0.61,-1.00
7,910,1.43,0.67
793,132,0.77,0.58
390,533,0.64,0.64
905,0,0.65,-1.00
966,0,0.54,-1.00
910,0,0.69,-1.00
676,241,0.66,0.61
0,1119,-1.00,-0.28
918,0,0.52,-1.00
938,0,0.73,-1.00
678,220,0.69,0.72
955,0,0.51,-1.00
70,848,0.89,0.67
0,1088,-1.00,-0.44
891,0,0.67,-1.00
942,0,0.67,-1.00
0,1031,-1.00,-0.33
109,749,0.36,0.54
990,0,0.57,-1.00
0,978,-1.00,-0.45
902,0,0.71,-1.00
937,0,0.74,-1.00
928,0,0.45,-1.00
972,0,0.51,-1.00
947,0,0.53,-1.00
751,229,0.46,0.43
1025,0,0.66,-1.00
0,1026,-1.00,-0.53
926,0,0.62,-1.00
428,582,0.75,0.54
578,374,0.56,0.41
974,0,0.52,-1.00
851,34,0.66,1.15
887,0,0.51,-1.00
900,8,0.56,1.00
