pop1,pop2,k1,k2
0,947,-1.00,1.08
0,805,-1.00,1.61
0,949,-1.00,0.77
0,964,-1.00,0.22
0,861,-1.00,0.99
0,882,-1.00,1.05
0,926,-1.00,1.07
0,896,-1.00,1.10
0,843,-1.00,1.19
0,899,-1.00,1.37
0,874,-1.00,1.06
0,941,-1.00,0.58
0,890,-1.00,1.25
0,913,-1.00,0.19
0,899,-1.00,1.27
34,789,2.65,1.30
0,884,-1.00,1.26
0,912,-1.00,1.11
0,883,-1.00,1.28
0,957,-1.00,0.48
0,846,-1.00,1.30
0,904,-1.00,1.29
0,859,-1.00,1.24
0,950,-1.00,1.08
0,854,-1.00,1.49
0,831,-1.00,1.12
0,880,-1.00,1.49
0,974,-1.00,0.08
0,916,-1.00,0.27
0,911,-1.00,1.08
0,939,-1.00,1.10
0,836,-1.00,1.19
0,971,-1.00,1.16
0,1009,-1.00,0.23
0,848,-1.00,1.27
0,882,-1.00,0.36
0,944,-1.00,0.78
0,891,-1.00,1.09
0,891,-1.00,1.16
0,1024,-1.00,-0.07
0,838,-1.00,1.11
0,837,-1.00,1.22
273,580,1.41,1.42
758,153,1.48,1.33
0,921,-1.00,1.28
0,1003,-1.00,0.48
0,907,-1.00,1.16
0,913,-1.00,1.17
0,883,-1.00,1.10
0,912,-1.00,1.03
0,807,-1.00,1.19
0,854,-1.00,1.06
875,0,1.40,-1.00
0,867,-1.00,1.15
0,877,-1.00,1.08
0,883,-1.00,1.07
0,845,-1.00,1.25
0,990,-1.00,0.30
0,833,-1.00,1.20
0,866,-1.00,0.90
865,0,1.08,-1.00
0,808,-1.00,1.41
0,935,-1.00,1.02
0,976,-1.00,0.23
0,857,-1.00,1.35
0,869,-1.00,1.29
0,910,-1.00,1.16
0,876,-1.00,1.12
0,825,-1.00,1.31
0,917,-1.00,0.97
0,837,-1.00,1.24
0,876,-1.00,1.41
0,930,-1.00,1.19
0,981,-1.00,0.33
0,905,-1.00,1.15
0,890,-1.00,1.14
0,963,-1.00,0.30
0,841,-1.00,0.62
0,843,-1.00,0.92
0,943,-1.00,1.25
0,969,-1.00,0.31
0,847,-1.00,1.29
0,945,-1.00,1.22
0,934,-1.00,1.21
0,859,-1.00,1.13
0,823,-1.00,1.11
0,928,-1.00,0.86
0,904,-1.00,1.21
0,900,-1.00,1.16
0,926,-1.00,1.04
0,942,-1.00,0.78
0,887,-1.00,1.05
0,966,-1.00,0.06
0,852,-1.00,1.17
0,861,-1.00,1.25
0,910,-1.00,1.16
0,906,-1.00,1.04
0,935,-1.00,0.97
0,989,-1.00,0.33
0,896,-1.00,1.27
