pop1,pop2,k1,k2
0,984,-1.00,0.42
0,1042,-1.00,0.10
0,922,-1.00,0.76
839,0,1.30,-1.00
0,827,-1.00,1.18
0,918,-1.00,0.23
0,1054,-1.00,-0.70
0,1003,-1.00,0.01
798,0,1.62,-1.00
411,515,1.21,0.31
0,955,-1.00,0.31
0,908,-1.00,0.33
845,0,1.14,-1.00
0,888,-1.00,1.29
0,855,-1.00,1.08
0,989,-1.00,0.39
0,874,-1.00,1.16
832,0,1.50,-1.00
0,842,-1.00,1.05
0,1006,-1.00,0.32
0,916,-1.00,1.14
0,942,-1.00,0.87
0,873,-1.00,0.78
0,881,-1.00,0.71
0,863,-1.00,1.38
0,1061,-1.00,-0.06
0,946,-1.00,0.53
0,860,-1.00,1.22
686,184,1.19,1.16
0,1015,-1.00,0.16
0,1077,-1.00,0.06
822,0,1.64,-1.00
0,912,-1.00,0.59
856,75,1.24,0.60
340,618,1.18,-0.40
849,0,1.20,-1.00
0,1032,-1.00,0.13
0,890,-1.00,1.24
0,962,-1.00,0.15
0,989,-1.00,0.01
0,958,-1.00,0.24
0,901,-1.00,1.15
0,955,-1.00,1.13
865,0,1.22,-1.00
0,926,-1.00,0.47
0,919,-1.00,1.35
0,968,-1.00,0.39
0,1008,-1.00,-0.70
0,885,-1.00,1.07
920,0,1.35,-1.00
0,860,-1.00,1.15
0,849,-1.00,1.20
489,409,1.00,0.73
895,0,1.08,-1.00
0,871,-1.00,1.26
0,895,-1.00,1.14
0,971,-1.00,0.87
0,814,-1.00,1.24
0,862,-1.00,1.19
0,943,-1.00,0.64
0,992,-1.00,0.32
297,733,0.97,0.32
0,908,-1.00,1.23
0,875,-1.00,1.04
0,950,-1.00,0.29
0,907,-1.00,1.10
894,0,1.01,-1.00
0,1097,-1.00,-0.31
0,908,-1.00,1.11
0,897,-1.00,1.12
0,971,-1.00,0.52
848,0,1.11,-1.00
0,1046,-1.00,0.20
0,877,-1.00,1.29
431,402,1.54,1.32
0,902,-1.00,1.21
912,0,1.13,-1.00
0,952,-1.00,0.99
0,1002,-1.00,0.52
0,918,-1.00,1.15
0,897,-1.00,1.22
0,950,-1.00,0.24
0,897,-1.00,0.61
0,1029,-1.00,0.09
0,843,-1.00,1.17
462,475,1.19,1.01
767,138,1.30,0.70
0,952,-1.00,0.14
0,931,-1.00,0.93
904,0,1.04,-1.00
0,940,-1.00,1.30
0,885,-1.00,0.65
0,951,-1.00,0.45
0,878,-1.00,1.37
0,910,-1.00,1.24
0,929,-1.00,0.58
0,853,-1.00,1.10
0,899,-1.00,0.46
902,0,1.35,-1.00
0,933,-1.00,0.15
