pop1,pop2,k1,k2
1,1,0,50,-1,0
1,2,0,50,-1,0
1,3,0,50,-1,0
1,4,0,50,-1,1
1,5,0,50,-1,3
1,6,0,50,-1,4
1,7,0,50,-1,3
1,8,0,50,-1,4
1,9,0,50,-1,4
1,10,0,50,-1,5
2,1,0,50,-1,0
2,2,0,50,-1,0
2,3,0,50,-1,0
2,4,0,50,-1,2
2,5,0,50,-1,2
2,6,0,50,-1,4
2,7,0,50,-1,3
2,8,0,50,-1,6
2,9,0,50,-1,7
2,10,0,50,-1,8
3,1,0,50,-1,0
3,2,0,50,-1,0
3,3,0,50,-1,1
3,4,0,50,-1,1
3,5,0,50,-1,1
3,6,0,50,-1,2
3,7,0,50,-1,2
3,8,0,50,-1,4
3,9,0,50,-1,5
3,10,0,50,-1,5
